Review 
"This property is a time share/hotel. We booked a week. We booked a suite - which had a separate bedroom and pullout couch and a spa bath. Average price $450-740 per night.
Quite a large property with 7 buildings - we were in Building 3. Lots of walking as you can't park near any of the buildings. It rains in Kauai in March - a lot - so make sure you have umbrellas. Great place for families with children - kids pools. No beach access on this property, but you can have access to the St Regis beach - about 10 minutes away. Restaurants on the property are convenient but expensive. Friendly staff, business center. It is located about 10 minutes (driving) from the main shopping area and restaurants in Hanalei so you really need a rental car to get around."
"We had great experience at the Westin Villas. The rooms and surrounding were very clean Airconditioning worked well, and rainshower was nice. Beds and pillows were comfortable Everyone was very friendly and helpful We didn’t have a car the first few days and the shuttle to St Regis for dinners and to the Avis rental was helpful when we needed to rent a car. Wi-Fi worked great in all areas"
"Westin Princeville is a nice property, and the grounds are lovely & well maintained, but it is not located on the beach, nor can you see the water from most of the rooms. The hotel sits high on a cliff. This is a time-share property & if I were an owner, I would not be happy with the lack of views from most of the rooms. We overlooked part golf course & part parking lot in bldg. 6.
Parking is not good. The small lot in b/w 3 bldgs. filled up & had to park & walk a distance away.

The weather was not the best, but during nicer weather, the pools & pool areas were packed. There are several pools, but areas are small. We finally got in the hot tub, & 6 young children ran over & got in....1 was spitting in the water. Hot tub time over. Need adults only pool.

Our room was very nice, but....We were in a villa and they all have connecting doors to the Villa next-door. We could hear people talking loudly and slamming dishes in the kitchen cabinets all hours of the day and night & the washer and dryer going all hours of the day and night. We also had loud elephants above our room stomping as well. I was a little surprised.

The employees were all helpful & very nice. Front desk staff were very polite & professional. The property offers a “tidy room” program where you can skip your room cleaning for the day for 1 free breakfast. I think this was brilliant & more hotels should this. It saves the hotel $$ & they pass that onto the customer. Very smart business. Breakfast was always a challenge as the birds were flocking into the dining area. We only ate breakfast 4x & all the food was awesome! Especially the loco moco. Highly recommend.

There’s not a lot to do @ the hotel since there’s no beach. They give you a pass to go to the St Regis beach 10 minutes away. 
The Westin has an odd vibe....or really lack thereof. If you like to hang out at the pool and not go anywhere, this is the place for you. 
It’s good for families with younger children. I personally could not imagine staying longer than 5 nights @ this property."
"Could not have been happier with our stay. Comfortable rooms, enough space for us all, friendly staff, great amenities, and very clean. The pool was amazing, the villa and grounds were pristine. Just an overall beautiful place. Can't wait to go back."
Our recent stay at the Westin Princeville Ocean Resort Villas was very pleasant. Our villa was lovely...clean and well appointed. The pools were nice and rarely crowded. Parking was not convenient because the closest lot was small and filled up fast. We usually had to park near the resort entrance and hike to our villa. The restaurants were very nice and all the staff were helpful.
"The Westin resort was great...the Fun Team made it AWESOME! A big ""thank you"" to Masa, Dereck and Jillian for playing many games of ping-pong with me. It helped pass the afternoons while my parents were lazy in the shade! - Bryce"
"This is a great place to getaway from the usual chaos of life. Its NOT a beach resort so its not badly overrun by children, teens, and party goers--if you want that vibe try Maui. but you can access the lovely local beaches (try Anini...More"
"We enjoyed this stay as with prior stays in the Princeville area. The food options at the resort are great as well as many other options in the area. The villa units especially the 1-bedroom (vs. studio) are well appointed for dinning in, with excellent...More"
no beach access but you can walk to the Regis for a beautiful beach trip. Great pool choices. The restuarants were both great except after 6:00 pm. you can't order food from the pool bar only the upper end restaurant is available for dinner.
First time here! Absolutely loved the view and the whole resort. Very relaxing. Everything was very convenient. They have a shuttle to take you to the Princeville town to get food/drinks/etc. Dante is always on time with the shuttles schedule. He's very helpful and tells...More
"We had a studio and it was perfect for 2 people. If you decide you don it want house keeping you get free breakfast daily. Good size kitchen, washer and dryer too. Full size fridge. Staff kind and helpful. Close for everything. Several pools, patios...More"
"The staff has become our ohana! They are amazing! KarLynn, Mytra, & Susan at the ""towel hut"" are always so wonderful! We love our concierge ladies too, Savannah, Natalie and Wendy! No trip to Nanea would be complete without saying hello to Jason, the chef!...More"
"This is my 3rd trip to the Westin Princeville and I love it. We are Westin owners at another property, but I try to come here as much as I can. Resort is very clean with 3 separate pools. The location is good for day...More"
"We loved our stay at the Westin Princeville Resort last week in Kauai. The grounds are lovely. Location is secluded, you have to take a shuttle to the beach at the St Regis but it's easy and worth the ride over. You can charge lunch...More"
This resort in the heart of Princeville has something for everyone. A fun large active pool with many lounge options. The secluded plunge pool with infinity edge and gorgeous views of Anini and the wide Pacific all while having a great condo with balcony to...More
"We stayed at this Westin this past August in a one bedroom villa. It was my husband and 2 children ages 12 and 15 and our first time staying at this resort. The villa is spacious and loaded with amenities to make your stay,however long...More"
We were married at the Princeville Kauai a few years ago and it couldn't have been a better place to be married. The scenic views from the spot where we were married were incredible and it made the most majestic location for photos. We will...More
North shore of Kauai is very kick back - The Westin property is beautiful and a great place to stay. Easy to travel around the area and close to everything. The property is on a cliff but they have a free shuttle to the St...More
Meh. Just leaving property and checked out right now as I'm typing this in the car. The room was uninspiring... appliances and furnishings felt a bit dated and cheap. When we first got there... the lady who checked us in tried to sell us up...More
"We stayed here for 5 nights and loved it! At check in we upgraded from a studio to a 1 bedroom w/double jacuzzi for an extra $85 a night (initially $100 a night which was reduced after the staff ""checked with her manager"" to reduce...More"
"Beautiful, peaceful, highly recommended. The grounds are beautiful with multiple pools. There is one kiddy pool for families and one serenity pool if you want a quiet place to relax. Resort is on a spectacular bluff but shares access to the beach that isn't too...More"
"I stayed at Westin in August this year. This was complete rip off. Most of their services are horrible. We stayed here for 6 days. On second day, my husband got headache, I called service desk for advil or any pain relieving medicine, they said...More"
"This is an upscale resort, like all the Westin's, and very family friendly. We had a studio villa on the ground floor and if you enjoy sitting outside on the lanai, make sure you ask if you room has an unobstructed lanai. Our lanai only...More"
"We had an extremely relaxing experience at this resort. Our room had a view of gorgeous tropical foliage and a peek of the ocean. The three pools and hot tubs offer choices -- an intimate one for those enjoying ocean views and breezes, a kid-friendly...More"
"The hotel has a nice location overlooking the ocean and next to a golf course. Most of the rooms don't have an ocean view, but the grounds are landscaped very nicely. You'll need to drive to the nearest good beach. The rooms are ok. The...More"
"We finally made it to Kauai!! We have been to the other Hawaiian islands but have never made been here. We are loyal to the Starwood/Vistana brand and are pretty amazed by the Westin in Princeville! Quiet, lush, peaceful, just what we were looking for....More"
"We enjoyed the many different pools and activities for kids--pool, ping pong, air-brushed tattoos, and Kids Club Parent's NIght Out! We had three generations with us and everyone from grandparents to young kids enjoyed their stay."
5 days in August of 2017 Pros: 1. Nice rooms with a fully equipped kitchen 2. A paradise for golfers 3. Very nice view from the cliff Cons: 1. Certain staff people lack attention to details. We were not able to get breakfast on Sunday...More
I want a huge fan of Hawaii until this stay in Princeville and specifically at the Westin. This place is a legit chill out destination. I love this resort and it will be out go to when we return. The staff is wonderful and made...More
"Love this place! This is the 3rd time I've stayed here and each time, I've had a fantastic stay! The rooms are great - super spacious w/ kitchenettes, beds are amazing, modern & clean. Hotel staff are super friendly & accommodating, the pool is great...More"
"We love having a timeshare with Starwood. Our home property is Maui but this is our second time switching for a week in Kauai. The property is pristine, the staff fabulous, the views from the cliff overlooking the ocean breathtaking. As well hey say Kauai...More"
"The rooms were nice but not very luxurious, the small kitchen is very good and the beach at the St. Regis is nice- there is no beach at the Westin. The pool is great for kids but not so much for adults who want to...More"
"More like a 3.5 star for me. Maybe I've been a bit spoiled at other fancier resort properties in Hawaii that I was expecting more for our dollars. Don't get me wrong, this is a nice property with decent rooms, and enough activities to keep...More"
"My wife and I live on the island but needed a few days to relax. Upon check in, we were greeted by Gina, who was very helpful and sweet and had a great attitude. We were given a room right by the malie (quiet) pool...More"
I love staying at the Westin resort villa properties. The comforts that are provided are more similar to renting a house but with all the expected level of cleanliness appearance and friendly staff. This property has a full kitchen to use with a queen pull...More
"We stayed five nights here in July and everything was above and beyond our expectations. We had a room in building three, ground floor so we could walk out to the quiet pool. The room was well appointed and we were impressed by the completeness...More"
The view is great from building 5. The lady at the desk (China) was extremely accommodating and friendly. The grounds are beautiful. Even the housekeeping personnel went out of their way to make our stay pleasant.
"After booking a vacation to Kauai, we received an offer from Vistana (Starwood’s vacation ownership group) to stay at the Westin Princeville Ocean Resort Villas. After doing a fair amount of research, including reading many reviews, we decided to accept the offer. While it did...More"
"Just came back from the 4th...maybe it's the 5th time...visiting Kauai and staying at Westin Princeville. This review is for the Villas but will also tell you where to save, where to splurge, and how we stayed on a food budget of $300 for 4...More"
"It was very nice!!! Melanie checked us in and couldn't have been nicer. All the employees we came across were polite and friendly. Our unit was great. I loved the large jacuzzi tub. Our view was of the quiet pool, which was very quiet. All...More"
We stayed here mainly because of the suites available at a reasonable (relatively speaking) price. We had a studio and a connecting one bedroom suite. The one bedroom suite was very spacious and well appointed. The studio was also well appointed but felt a little...More
The Westin in Princeville is not a hotel but vacation villas. The rooms are gorgeous and well appointed. I can't fault the actual property itself. Pools are nice but a little too warm. The staff was very helpful and check in and out was easy....More
"I got an invitation from Westin to stay at the Villas, well worth the price. A presentation to buy in to the Westin Villas was not required and not part of the package, I chose to attend and ended up buying. The Westin Princeville was...More"
"From the moment we arrived until we left, our stay was fantastic. The bellman are very welcoming. They are friendly and hard-working. All of the staff go out of their way to help with anything that we needed. Not many places on the North shore...More"
"Well appointed comfortable rooms with kitchenette and small balcony. Beautiful pools and hot tubs. Dont miss the cliffs Infinity pool overlooking the ocean. Plenty of grills and places to eat outdoors. Close to the Food Land supermarket. Close to area beaches. Great for families, though...More"
"The property is very nice, but the air conditioning is off in the lobby and hallways. It was nearly 90 and humid. The room AC only is allowed to go down to 68. If you get hot easily, you will want to stay somewhere else....More"
My husband and I stayed at the Westin for a week while on vacation with our son and daughter in law. We arrived after 6 pm at the start of a holiday weekend so originally we were going to be put in an ADA studio...More
"Spectacular location. Scenic views in every direction. Well stocked villas. Great beaches just down the road in both directions (Anini Beach, Tunnels, etc...). Princeville is truly beautiful. The only drawback is the Nanea restaurant. Mediocre food and service.More"
"After a 1 hoyr drive from Lihue, we arrived to check in . We had booked a room for two adults and a child. There were three people checking in at the time. We asked whether we could upgrade to a larger room. The receptionist...More"
This Westin is not a beach hotel. It does have beach access by walking down a trail to the ocean or by going to the St.Regis down the road. Pool service is very weak. It's difficult to find shade at the pool. Worst I can...More
"We were in building 3 overlooking the ""quiet"" pool for adults. It was truly quiet and very nice for our 10-day visit. The resort grounds are beautiful and the view out by the golf course overlooking the ocean is beyond compare. We used the resort...More"
First of all this is not a five star hotel its a time share... So do not expect to walk in to a typical westin and have spg gold/platinum treatment here. They are fully committed to serving their time share owners and hotel guests are...More
"We stayed at both the Westin villas in Maui and Kauai on this trip and the staff in Kauai was wonderful and warm. They seemed genuinely happy to help at all times and made great recommendations for activities, restaurants and beaches. We see two downsides,...More"
